X; Y; U0; U; Ux; Uy; V0; V; Vx; Vy; Interation; ZNCC; Subset; ROI; 
107; 107; 0; 0.899142; 9.58443e-005; 0.000355898; 0; 0.00411859; 0.000371704; 0.000288367; 6; 0.972718; 0; 0
110; 107; 0; 0.896709; -0.00118667; 0.00120963; 0; -0.000114559; -0.000636619; 0.000605106; 8; 0.976461; 0; 0
113; 107; 0; 0.897383; -4.4167e-005; 0.000780636; 0; 0.000979653; -0.00033053; 0.000249624; 10; 0.982507; 0; 0
116; 107; 0; 0.895651; -0.000150323; 0.000718212; 0; 0.00165888; -0.000133736; 0.00133705; 16; 0.968002; 0; 0
119; 107; 0; 0.895801; 0.000215054; 0.00120473; 0; 0.000732149; 0.000687217; 0.000875115; 6; 0.95782; 0; 0
122; 107; 1; 0.899083; -9.14335e-005; 0.000670262; 0; 0.00542039; 0.000499013; 0.0010258; 3; 0.975779; 0; 0
125; 107; 1; 0.898075; 0.000956416; 0.000984545; 0; 0.00183895; -0.000806688; -9.63211e-005; 4; 0.984233; 0; 0
128; 107; 1; 0.899503; 0.000368118; 0.000657299; 0; -0.000519892; -0.000694438; 0.000478506; 3; 0.977356; 0; 0
131; 107; 0; 0.897562; 0.000198364; 0.000375004; 0; 0.000577539; -0.00114068; 0.00108612; 6; 0.964479; 0; 0
134; 107; 0; 0.897794; 0.000303864; -0.000649956; 0; -0.000503409; 0.000179245; 0.00024569; 5; 0.969955; 0; 0
137; 107; 1; 0.902379; 0.000113726; -0.00036589; 0; 0.00150811; 0.000691012; -0.000204325; 2; 0.981403; 0; 0
140; 107; 1; 0.899227; -0.000994265; 0.000169766; 0; -0.00235761; 0.00056145; 0.000421762; 2; 0.972715; 0; 0
143; 107; 1; 0.895742; 0.000466704; 0.000434825; 0; -0.00216833; 0.000873726; 0.000542641; 3; 0.977494; 0; 0
146; 107; 1; 0.89798; 0.000517249; -8.18528e-005; 0; -0.00193504; 0.000219057; 0.000293374; 2; 0.977494; 0; 0
149; 107; 0; 0.897548; 0.000111938; -0.000134132; 0; -0.000683264; -0.000100391; 0.000212669; 3; 0.964926; 0; 0
152; 107; 0; 0.897125; -0.000644445; 7.83255e-005; 0; 0.000975986; -0.000294286; 5.73397e-005; 3; 0.972792; 0; 0
155; 107; 0; 0.896966; -0.000264764; 0.000445383; 0; -0.000540469; -0.000153144; 0.000274897; 4; 0.973187; 0; 0
158; 107; 0; 0.89768; 0.000827551; -0.000114863; 0; 0.000519713; 0.000784995; 0.000179172; 3; 0.971855; 0; 0
161; 107; 0; 0.897924; -0.000319183; -3.56585e-005; 0; 0.000615016; -2.46167e-005; 3.38554e-005; 3; 0.974583; 0; 0
164; 107; 1; 0.896982; -0.000403881; -0.000242704; 0; -0.00197416; -0.000311326; 1.71661e-005; 2; 0.987072; 0; 0
167; 107; 1; 0.897475; 0.000864267; -1.63313e-005; 0; -0.0035273; -4.41975e-005; 0.000510097; 4; 0.97948; 0; 0
170; 107; 0; 0.899733; 0.00139332; 0.00043851; 0; -0.0011913; 0.000333238; 0.000739932; 8; 0.955425; 0; 0
173; 107; 0; 0.904931; 0.00123477; 0.000349162; 0; -0.000985797; 0.000525122; 0.000575423; 4; 0.943858; 0; 0
176; 107; 1; 0.901699; 0.000263453; 0.000740009; 0; 0.00147087; -5.52204e-005; 0.000819445; 5; 0.97553; 0; 0
179; 107; 0; 0.901322; 0.000335097; 0.000954391; 0; -0.00222032; 0.000698253; 0.000470757; 14; 0.971262; 0; 0
182; 107; 0; 0.898352; -0.000541687; 0.000456452; 0; -0.000947407; 0.000706315; 3.45707e-005; 15; 0.98654; 0; 0
185; 107; 0; 0.904075; -0.000952601; 0.00101352; 0; 0.00275482; 0.000646495; 3.45707e-006; 8; 0.989143; 0; 0
188; 107; 0; 0.900127; -0.000508964; 0.000463619; 0; 0.00297539; 0.00022045; 0.000212669; 8; 0.984063; 0; 0
191; 107; 1; 0.890428; 0.000756502; -0.000278118; 0; 0.00264377; -0.00010385; -0.000693262; 2; 0.989692; 0; 0
194; 107; 0; 0.895635; 0.00115979; -9.38999e-005; 0; 0.0013904; -3.59015e-005; -0.000300765; 9; 0.983639; 0; 0
197; 107; 1; 0.895349; 3.79086e-005; 2.26774e-005; 0; 0.00388196; 0.000366351; -0.000580072; 3; 0.987395; 0; 0
200; 107; 1; 0.895145; 0.000132203; -8.93311e-005; 0; 0.00490986; 0.000414186; -0.000715375; 4; 0.984758; 0; 0
203; 107; 0; 0.896003; 0.001333; 7.93765e-005; 0; 0.000463961; -0.000468312; -0.000770926; 9; 0.971061; 0; 0
206; 107; 0; 0.89887; 0.000338554; 0.000343487; 0; -0.00498635; -0.000324401; -0.000670493; 7; 0.944103; 0; 0
209; 107; 0; 0.900905; -0.00043422; 0.000410354; 0; -0.000754653; -2.05589e-005; -0.00113606; 7; 0.973473; 0; 0
212; 107; 0; 0.898593; -0.00036639; 0.000530901; 0; -0.000885119; 0.000502868; -0.000725627; 6; 0.977854; 0; 0
215; 107; 0; 0.897355; -6.35386e-005; 0.000618522; 0; -0.00218324; 0.000779087; -0.000830889; 6; 0.970531; 0; 0
218; 107; 1; 0.898016; -0.000319004; 0.000326557; 0; 0.000143342; 0.000534434; -0.000381947; 2; 0.984051; 0; 0
221; 107; 0; 0.89692; -0.000566661; -7.62594e-005; 0; 0.00254815; 0.000919222; -6.37174e-005; 4; 0.96835; 0; 0
224; 107; 1; 0.896453; 0.000352621; 0.00039587; 0; 0.00149576; -0.000189644; -0.000173807; 2; 0.987377; 0; 0
227; 107; 0; 0.900436; 0.000708818; -0.000251949; 0; 0.000908245; -0.000405825; -0.00021708; 5; 0.980535; 0; 0
230; 107; 0; 0.904876; 0.000449419; -0.00108414; 0; 0.0017708; -0.000476346; -0.000224411; 9; 0.985184; 0; 0
233; 107; 0; 0.908091; 0.000557184; -0.0010557; 0; -0.00296312; -0.000458658; -0.000795066; 5; 0.972566; 0; 0
236; 107; 0; 0.909162; 0.000816226; -0.000780685; 0; -0.00605885; -0.000119424; -0.00110739; 4; 0.974678; 0; 0
239; 107; 0; 0.905071; 0.00130105; 0.000532917; 0; -0.00399622; -0.00024825; -0.00156105; 5; 0.984496; 0; 0
242; 107; 0; 0.899843; -0.00182635; -0.000664505; 0; -0.00125192; 0.000978379; -0.000505924; 5; 0.98528; 0; 0
245; 107; 0; 0.90343; -0.000465333; 0.000694172; 0; -0.00138; 5.8544e-005; -0.0014649; 5; 0.980833; 0; 0
248; 107; 0; 0.897392; -0.000330508; -0.000251875; 0; -0.000525799; -0.000540342; -0.000775158; 4; 0.978989; 0; 0
251; 107; 0; 0.899783; -0.000689328; 0.000848082; 0; -0.00219711; 0.000785417; -0.00101578; 3; 0.975318; 0; 0
254; 107; 0; 0.897548; 0.000156641; 0.000639871; 0; -6.49035e-005; 0.000237723; -0.000375688; 4; 0.972035; 0; 0
257; 107; 0; 0.897995; 4.49419e-005; 0.000807157; 0; 0.00107919; 0.000332575; -0.000364065; 4; 0.96909; 0; 0
260; 107; 1; 0.898133; -0.000162721; 0.000352742; 0; 0.000236273; 0.000169101; -1.07288e-005; 2; 0.984382; 0; 0
263; 107; 1; 0.899646; 0.00011754; 6.79069e-005; 0; 0.0027145; 0.000668104; 0.000280857; 2; 0.959111; 0; 0
266; 107; 0; 0.89824; 0.00123799; 0.000541837; 0; -0.00187638; -5.35752e-005; 0.000530005; 3; 0.959756; 0; 0
269; 107; 1; 0.903539; 0.0011797; 0.000777416; 0; 0.00176437; -0.000552865; 0.000503659; 2; 0.959402; 0; 0
272; 107; 0; 0.901408; 0.000120282; 0.000232239; 0; -0.00141362; -0.000822862; 0.000386477; 5; 0.96423; 0; 0
275; 107; 0; 0.899824; 0.000100136; 0.000268591; 0; -0.00316786; -0.000700789; 2.93255e-005; 5; 0.974241; 0; 0
278; 107; 0; 0.900847; 0.000159502; 6.7989e-005; 0; -0.00553923; -0.000645475; -0.000162959; 2; 0.9676; 0; 0
281; 107; 0; 0.900209; -0.000775993; -0.000132325; 0; -0.00443431; -9.62743e-005; 5.36442e-005; 4; 0.973205; 0; 0
284; 107; 0; 0.901855; 0.000904083; 0.00057911; 0; -0.00634397; 0.000519453; -0.000288427; 6; 0.974386; 0; 0
287; 107; 1; 0.90132; 0.000393271; 0.000262669; 0; -0.0045196; 0.000293634; -0.00028342; 2; 0.980792; 0; 0
290; 107; 0; 0.900967; -8.07047e-005; 0.000553431; 0; -0.00320772; 0.000732051; -0.000116706; 5; 0.961697; 0; 0
293; 107; 0; 0.89891; -0.000664175; 0.000144956; 0; -0.00217466; 0.000272065; -0.000334382; 5; 0.972703; 0; 0
296; 107; 0; 0.896404; -0.000391543; -0.000324338; 0; -0.00163508; -3.13147e-005; -0.000654876; 3; 0.967488; 0; 0
299; 107; 1; 0.89506; -0.000122905; -0.000375888; 0; -0.000754071; -0.000351008; -0.000647485; 2; 0.977189; 0; 0
302; 107; 1; 0.895348; -0.000695407; -0.000205513; 0; -0.00148258; -0.00030528; -0.00061059; 2; 0.994481; 0; 0
305; 107; 1; 0.893886; -3.93987e-005; -0.000450656; 0; -0.00133623; 0.000333295; -0.000742555; 3; 0.995538; 0; 0
308; 107; 1; 0.895851; 0.000451446; -0.000357758; 0; 0.000666053; 0.000509311; -0.000734746; 2; 0.978408; 0; 0
311; 107; 0; 0.895044; 0.00030458; -0.000361999; 0; -0.000463487; 0.000189466; -0.000726461; 4; 0.966154; 0; 0
